,text_tweet,username,syllables,periods,hyphens,commas,semicolons,exclamations,questions,quotes,dollars,percentages,ands,asterisks,pluses,equals,slashes,hashes,replies,retweets,links,smiles,bigsmiles,winks,bigwinks,unsures
923,“@GloriaYAyee: @Starrr_Dreamer The struggle is real. LOL” yep!,_AllisonMathews,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
924,"And what came out next was even worse: ""It's not ab my brain",_AllisonMathews,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,"I showed my age in class today: ""The problem with this generation of education is y'all need too much instruction!"" smh not my finest moment",_AllisonMathews,39,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,"@agileadeline lol at ""theyheardmycry""",_AllisonMathews,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
927,Where is marijuana legal post 2014 elections? http://t.co/JBjrar8Mj8 #popprobs121,_AllisonMathews,17,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
928,“@drlaurenshughes: @MAPSCorps 4/5 physicians say social needs as important to address as medical needs. @HealthEquityMD” #popprobs121,_AllisonMathews,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0
929,“@Slate: Republicans won Senate,_AllisonMathews,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
930,“@HuffingtonPost: 5 things exit polls tell us about Tuesday's elections http://t.co/FIlddMs88H” #popprobs121 demographics &amp  politics,_AllisonMathews,29,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
931,@AgileAdeline California voters pass Prop 47,_AllisonMathews,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
932,Kevin McCloud: Slumming It — 2 weeks living in shanty towns in India https://t.co/g2GjIygQ48 #popprobs121,_AllisonMathews,20,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
933,Bangladesh and development: the path through the fields http://t.co/DY7RHYi7G9 #popprobs121,_AllisonMathews,18,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
934,@agileadeline sure thing,_AllisonMathews,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
935,@AgileAdeline yes it is!,_AllisonMathews,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
936,Ferguson No-Fly Zone Was Aimed at Media,_AllisonMathews,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Happy Halloween!! 😘 http://t.co/VUDa5108gQ,_AllisonMathews,8,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
938,Vienna Offers Affordable and Luxurious Housing,_AllisonMathews,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,"""More bang for your buck: How technology is shaking up the oldest business"" #prostitution http://t.co/XWfoebwFnE] @PhuzzieSlippers",_AllisonMathews,32,1,0,0,0,0,0,2,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
940,#FergusonToGeneva  #popprobs121 http://t.co/OlX4dTLOuP,_AllisonMathews,12,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0
941,“@AgileAdeline: @Starrr_Dreamer //  @StudentStores will hook a sista up” THANKS!,_AllisonMathews,20,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0
942,“@SandyDarity: Shane exposing mythology of small business as a great source of wealth and economic growth http://t.co/jDKEQK8Xqj” #iaarchat,_AllisonMathews,36,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
943,UNC folks,_AllisonMathews,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,“@SandyDarity: Please see linked article @Starrr_Dreamer @AgileAdeline http://t.co/KmMIi5ZB8T” #popprobs121,_AllisonMathews,26,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,0,0,0,0,0
945,"“@iaarunc: #iaarchat ""Refusing Austerity in American — How 'Baby Bonds' Could Expand Social Security"" http://t.co/9isMjpV3iR” #popprobs121",_AllisonMathews,34,1,0,0,0,0,0,2,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0
946,“@AgileAdeline: @SandyDarity After baby bonds? Any specific prog implementation,_AllisonMathews,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
947,“@SandyDarity 1st priority wld be 2establish financial basis 4 entrepreneurship via redist like baby bonds @AgileAdeline” #popprobs121,_AllisonMathews,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
948,“@AgileAdeline: @SandyDarity what specific entrepreneurial training wld be most beneficial 4m an econ standpoint?  #iaarchat” #popprobs121,_AllisonMathews,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
949,“@iaarunc: “@SandyDarity: Baby bonds and job guarantee would enhance social security over the lifetime #iaarchat” #popprobs121,_AllisonMathews,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
950,“@AgileAdeline: @SandyDarity What stipulations 4student debt forgiveness though? Could that decrease gov't wealth and edu funds?” #iaarchat,_AllisonMathews,37,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
951,“@SandyDarity: Which it is not. Great myth. But that is not a reason to oppose immigration. @Starrr_Dreamer” #iaarchat,_AllisonMathews,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
952,#iaarchat @SandyDarity BUT 1st we need wealth building efforts,_AllisonMathews,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
953,#iaarchat @SandyDarity in my #popprobs121 class,_AllisonMathews,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
954,YES!! My students better engage in academic conversation!! @AgileAdeline #proudtweet #popprobs121,_AllisonMathews,28,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
955,“@CDCgov: U.S. residents are much more likely to get seasonal #flu than Ebola. Learn more: http://t.co/irAjcXJOSV  #getafluvax” #popprobs121,_AllisonMathews,36,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0
956,“@ColorOfChange: Support for passage of End Racial Profiling Act (ERPA) #IACP2014 http://t.co/0OWZ0ixUhE #JusticeForMikeBrown” #popprobs121,_AllisonMathews,36,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0
957,"“@lisawade: Hope you enjoy it as much as we loved writing it!"" looking forward to it!",_AllisonMathews,25,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
958,@SentencingProj my favorite newsletter to get in the mail at work! http://t.co/MMU9USGNnr,_AllisonMathews,22,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
959,@lisawade guess what I got in the mail today!!! http://t.co/G26XNNQVzE,_AllisonMathews,14,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
960,@AgileAdeline thanks!,_AllisonMathews,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
961,@holnessomar thanks!,_AllisonMathews,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
962,#insolidarity,_AllisonMathews,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
963,Lord,_AllisonMathews,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,@agileadeline the link was broken. Can you repost? thanks!,_AllisonMathews,16,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
965,“@holnessomar: Ebola as a means of population control? Hmmm👀 #popprobs121” do you have an article to go with this?,_AllisonMathews,31,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
966,@SandyDarity: Join me Mon 3-4p for @iaarunc's #iaarchat discussing my report: http://t.co/sGnlF5RFOi &lt -#popprobs121 extra credit opportunity,_AllisonMathews,32,1,2,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,0
967,We ended the night on a high note around the table sharing memories of loved ones. No better feeling… http://t.co/UIpUDIlTRR,_AllisonMathews,34,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
968,“@CJimenezRosado: For those still struggling on what to do the Fact Sheet on!! Hope it helps!  #popprobs121  https://t.co/luDotzU7mM” lol,_AllisonMathews,31,1,0,0,0,3,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
969,“@TheDurhamNews: Durham's density,_AllisonMathews,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
970,@AfroRedCurls lol the shade...,_AllisonMathews,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
971,Grooving to Beyoncé #ayyyyy http://t.co/DR0KbWEZ1n,_AllisonMathews,7,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
972,"So proud of @freedomclay for his invited exhibition with other amazing international artists: ""Market… http://t.co/rCnuiWHbMa",_AllisonMathews,33,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
973,@aitdra1 the hair beads and the blue eyes though lol… cute :),_AllisonMathews,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
974,#allathat #LRTs back to the word.,_AllisonMathews,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
975,back to the drawing board…and transcripts on CH 3…we gonna get it together though.,_AllisonMathews,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,@meredithclark dang they got you in the basement like spook?? http://t.co/navWQphs34,_AllisonMathews,18,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
977,South Carolina Prosecutors Say Stand Your Ground Doesn’t Apply To Victims Of Domestic Violence http://t.co/IdKZa4asSz via @thinkprogress,_AllisonMathews,34,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
978,Because live jazz is cool doindurm http://t.co/yPFQoU8Z1O,_AllisonMathews,14,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
979,French economist wins Nobel prize for work on market power and regulation http://t.co/4tLwSkfw3d &lt —regulate,_AllisonMathews,26,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
980,Key Figures In CIA-Crack Scandal Confess http://t.co/GgL3Fbi0e0 &lt —Ppl admitting crack was purposefully put in Black communities #woah,_AllisonMathews,32,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
981,Also,_AllisonMathews,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,Good morning,_AllisonMathews,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,Why does the St. Louis PD keep changing their story about the killing of VonDerrit Myers? http://t.co/Cootwk8Dsj via @dailykos,_AllisonMathews,26,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
984,Male Birth Control,_AllisonMathews,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,Why Are America’s Postpartum Practices So Rough on New Mothers? #popprobs121 http://t.co/2ZfM1JOw9I via @thedailybeast,_AllisonMathews,29,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
986,“@mattyglesias: Big shift in the edu attainment of the long-term unemployed: http://t.co/X11SGOl4ln http://t.co/5dB79ZyTWJ” #popprobs121,_AllisonMathews,26,2,1,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,2,0,0,0,0,0
987,When I spend my evenings working here,_AllisonMathews,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,@meredithclark that's why i gave them their midterm earlier in the semester,_AllisonMathews,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
989,“@insidehighered: National Adjunct Walkout Day Planned: https://t.co/iT3DHDsFRR” &lt —Pay attention #staywoke,_AllisonMathews,24,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
990,@insidehighered Confederate flag,_AllisonMathews,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
991,@UN_Women: 27m more teachers needed to achieve universal primary #education by 2030 deadline- @UNESCO http://t.co/pFN9l1atAn #popprobs121,_AllisonMathews,36,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,0
992,2 headlines covering same story ab same sex marriage (SSM): 1) supreme courts decline review,_AllisonMathews,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,#QTNA Is it a violation of HIPAA laws for news agencies to report updates on the health of Ebola victim,_AllisonMathews,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
994,Ebola Victim’s Journey From Liberian War to Fight for Life in U.S. http://t.co/ypTog7QWJx #popprobs121,_AllisonMathews,24,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
995,#goodstuff Denying Review,_AllisonMathews,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
996,This Country Just Abolished College Tuition Fees http://t.co/kKpDbiUVRi via @thinkprogress #popprobs121,_AllisonMathews,23,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
997,@msjennyb123 @washingtonpost what's the point anymore??,_AllisonMathews,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
998,Mapping the Marriage Market for Young Adults http://t.co/AkQk2K5l0O #popprobs121,_AllisonMathews,17,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
999,@Laurence_Ralph: Injury focuses on suffering. Living thru injury focuses on strategies 4 overcoming suffering.” #iaarchat &lt -fav quote so far,_AllisonMathews,41,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1000,@AgileAdeline happy belated birthday!!,_AllisonMathews,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1001,“@AfroRedCurls: Back here again..... Curious to see what y'all been doing! #newname #helpme” welcome back!!,_AllisonMathews,27,5,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
1002,nothing makes me feel more satisfied than having clean laundry,_AllisonMathews,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,#popprobs121 America's Fastest Growing Racial Group is Rarely Ever Mentioned on Sunday News Shows http://t.co/bBqPTSIss9 #asians #politics,_AllisonMathews,34,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0
1004,"#popprobs121 ""Cutting Greenhouse Gas Emissions Could Save 3500 Lives Per Year in US"" http://t.co/2BkE4uB8Sl",_AllisonMathews,23,1,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1005,"#popprobs121 ""Protesters Flood Hong Kong's Streets as Pro-Democracy Mvmt Remains Defiant"" http://t.co/5N7IYgLHIF",_AllisonMathews,22,1,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1006,"""Koch group faces investigation in N.C. over bogus voting info"" http://t.co/cDKRXT1fGu #popprobs121 &lt --relevant 4 class tomorrow",_AllisonMathews,29,3,2,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1007,Who knows what the future will hold,_AllisonMathews,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,White high school dropouts are wealthier than black or Latino college graduates http://t.co/cJ7HlopuBK #popprobs121,_AllisonMathews,27,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1009,@tressiemcphd @Jezebel I noticed the same thing and was complaining about it last week!!,_AllisonMathews,23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1010,Current situation--&gt Understanding the Byzantine hiring process that drives Ph.D.s up the wall. http://t.co/kNU7kwaRLJ via @slate,_AllisonMathews,29,4,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1011,So grateful to have so many people who believe in me &amp  to have the confidence in myself so I can manage negativity,_AllisonMathews,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,Naysayers are the worst kind of distraction from your potential. Take the criticism &amp  keep it moving.,_AllisonMathews,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,@PPeriod @VillageOfWisdom I enjoyed it!!!,_AllisonMathews,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1014,“@SLGonKellySt: God has taken cable away because otherwise he knows I wouldn't write this diss.” And then there was Internet tv,_AllisonMathews,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1015,This made me laugh today http://t.co/3kZe2UPZaL,_AllisonMathews,11,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1016,@AcademicsSay @PhuzzieSlippers @phdcomics is that what ppl do?? #revelations (somebody didn't tell me the secrets),_AllisonMathews,29,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
1017,The Revolutionary Notion That Ph.D.s Working Outside Academia Are Not Miserable Failures http://t.co/ifFNudP6DY via @slate,_AllisonMathews,35,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1018,#tbt waking up from a nap. Summer 2006 at SPGRE program at UNC. 21 years old. Taking selfies since… http://t.co/5maSOQ1gTq,_AllisonMathews,25,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1019,Who knew a little dirt,_AllisonMathews,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,@doctornayaka Thanks! I will definitely try!,_AllisonMathews,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1021,Biggest thing I learned today: Do things you love &amp  show ppl how it's trained you up to be the best,_AllisonMathews,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,I've also ready that you should be doing something at least once a month that adds a significant line to your CV #pressure,_AllisonMathews,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1023,"Updating my CV - had a mtg w a prof who told me I was ""underselling myself."" Looking at CV",_AllisonMathews,22,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,thank you so much for participating in this chat @PPeriod!! you're awesome lol. i guess i can keep my job O_O.,_AllisonMathews,31,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1025,Pres. #Obama we are #MoreThanAProfile. Let's hold law enforcement accountable. End racial profiling TODAY. #ferguson http://t.co/sxPhMgNeLA,_AllisonMathews,39,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0
1026,@meredithclark @iRondrea oh yeah... Like a year ago? Yeah resend it please,_AllisonMathews,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1027,@meredithclark @iRondrea soul Veg Mac n cheese is life!!!! I miss it so much. Please share the recipe!,_AllisonMathews,28,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1028,Face paint,_AllisonMathews,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,If you see any research jobs related to race,_AllisonMathews,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,Haven't been running consistently for the past few months bc my knee was hurting. Finally went to the… http://t.co/0Wa54mX9Ya,_AllisonMathews,28,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1031,going to see about my knee tomorrow morning #oldtweet,_AllisonMathews,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1032,What further research is needed to further explore the issue of race,_AllisonMathews,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,Sorry the #iaarchat is late y'all! I was in a meeting,_AllisonMathews,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1034,#iaarchat @iaarunc Institute for African American Research at UNC hosts Twitter chats every Wednesday… http://t.co/qFOoSHjWz1,_AllisonMathews,32,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
1035,I played #thundercat pandora station before class today to set the mood &amp  get my students' minds right! http://t.co/wCoaOensMg,_AllisonMathews,29,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1036,@conradhackett LABOR DAY: At min wage,_AllisonMathews,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1037,“@conradhackett: Richest 10% take larger slice of economic pie than in 1913 http://t.co/dBT8gv5Me9 http://t.co/dmlK8f2OH7” #popprobs121,_AllisonMathews,26,2,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1,0,2,0,0,0,0,0
1038,'Caring for myself is not self-indulgence,_AllisonMathews,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,"“@theuppitynegro: @ProfHolloway had the best line ""loving yourself is a deeply political act."" My my my!” that comes from #AudreLorde",_AllisonMathews,37,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
1040,I saw sev long lines of girls in sundresses in CH as sorority girls watched in their lawn chairs. Y'all better be in class on Wed though!,_AllisonMathews,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,World infant mortality rate declined over past half century http://t.co/LZ7jz8qMWE #popprobs121,_AllisonMathews,23,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1042,“@victorious993: Cop v. Black Guy: http://t.co/17dUNk6unN via @YouTube  A very humorous but real take on cop vs black violence” #popprobs121,_AllisonMathews,31,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,0,0,0,0,0
1043,@datimekeepa thanks for the RT's &amp  favorites!,_AllisonMathews,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1044,UN Condemns U.S. Police Brutality http://t.co/Crp80gSGrp via @blackvoices,_AllisonMathews,16,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1045,"This right here!! ""When it comes to human rights",_AllisonMathews,12,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,The Politics Of Every Major U.S. Religion,_AllisonMathews,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,U.S. Census looking at big changes in how it asks about race and ethnicity http://t.co/2HFEqudJwR #popprobs121 @carlosjiminez,_AllisonMathews,32,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
1048,The Changing Demographics of America http://t.co/QeTqftFaAu via @SmithsonianMag #popprobs121,_AllisonMathews,22,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
1049,@CJimenezRosado a lot of ppl either don't answer or are confused by race question. Some want hisp as diff race category on census bc of that,_AllisonMathews,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1050,@CJimenezRosado ppl self-select their ethnicity as 'Hispanic' but the problem is they are also asked what 'race' they are.,_AllisonMathews,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1051,@CJimenezRosado great question! The census tries to get as many ppl currently living in the country to take the survey,_AllisonMathews,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1052,@CJimenezRosado yes I posted the power points under the resources tab,_AllisonMathews,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1053,@AgileAdeline great article!!,_AllisonMathews,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1054,Detroit water crisis shows the reality of our current social system » peoplesworld http://t.co/HxAkj3D2yH via @sharethis #popprobs121,_AllisonMathews,31,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
1055,Looking forward to this weekend and time with the special people in my life! ♫ Come To Me – The Goo Goo Dolls http://t.co/K0sZTi9c75,_AllisonMathews,31,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1056,@DrADThrasher @NewBlackMan @ProfHolloway @SandyDarity @iaarunc @docbakerwhite thanks for joining!!,_AllisonMathews,26,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
1057,“@SociologistRay: Louisiana Is Drowning. Here's Why That's Bad News For All Of Us. http://t.co/ErQ4cBpqFY #popprobs121,_AllisonMathews,26,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
1058,"I know her!! #Dallas better make it big! --&gt  Maria Demus - ""Black Coffee"" (Download) http://t.co/d44bMzEBCQ via @theaocproject",_AllisonMathews,26,1,3,0,0,3,0,2,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
1059,@jamieramona i like how you put that in there  ) yeah,_AllisonMathews,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1060,@jamieramona lol!! present it to the class and see if people are interested in doing it :),_AllisonMathews,26,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1061,“@jamieramona: #popprobs121 http://t.co/btSTIUSdCr pros and cons to this argument,_AllisonMathews,17,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
1062,MT @WorldBankAfrica: Mauritania  increased per cap income over yrs,_AllisonMathews,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1063,@abc11_wtvd @derekrowles why? link? story? We need more information. Not just pictures &amp  names…,_AllisonMathews,25,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
