# CSV-Datei erstellt auf csv-zusammenfuehren.de
# -----------------------------------------------------------

username,text_tweet
KenJennings,"@pfbrown1 You're out of your depth here. And ""take a deep breath"" is condescending."
KenJennings,"@pfbrown1 ""Remotely""? Rightwing demagogue abruptly rising to power by stoking racial, religious fears isn't REMOTELY reminiscent of fascism?"
KenJennings,"@Ahm76 oh wow, I watched this live. The strange period when off-brand Aladdin replaced Peter Buck in R.E.M."
KenJennings,@krimeny alternate explanation: they've been gradually getting more fascist &amp  now we're finally at Hitler-in-1933 danger levels!  Good job!
KenJennings,"If you always worried the US was just one economic or terrorist crisis away from fascist takeover, good news! We didn't even need that."
KenJennings,"Help, people are now sending me tweet threads about Oreo science  https://t.co/0n5XzFcqhv"
KenJennings,"MAPHEAD! Here's the Drummully Polyp in Ireland, one of the weirdest border zigzags in the world. https://t.co/uOudtYBj1v"
KenJennings,Post-truth world. https://t.co/s8nJZ0sm3J
KenJennings,"When I said this yesterday, someone corrected me on the premise that the cookie part was actually ""dark brown."""
KenJennings,@dubstep4dads fuel injection!
KenJennings,Oreo cookies are black and white.
KenJennings,The real winner in the 2016 election: threaded tweets.
KenJennings,@BMcCarthy32 News breaks in over the radio. It is a boring local event not relevant to the plot.
KenJennings,"@andyndelaney @bradrutter Brad and I are united in many things, like our hatred for the Patriots"
KenJennings,@paulsinha thank you! It was hard.
KenJennings,@greattrains96 @bradrutter Oh it'll get heated if this game is close!
KenJennings,Seahawks-Eagles are playing! This is the very special day every couple years when I can interact with @bradrutter on Twitter.
KenJennings,"One thing I would like to see in a movie is: a character gets warned not to do something, so they don't do it &amp  things turn out well"
KenJennings,"@sipologyblog i'm not the other people u probably say pedantic shit to. assume I know all the things you know and then, like, a million more"
KenJennings,@MikeDrucker @AndyRichter @mental_floss from now on the quiz will accept NOTHING MATTERS ANYMORE for every answer
KenJennings,@RobertPriceTV oops...mostly because it is. :(
KenJennings,What's the only name shared by 4 English kings in a row? And other unimportant facts on today's Kennections puzzle.  https://t.co/ZuQTPbsms0
KenJennings,"Ugh you guys, some of us go to plays about the Federalist Papers and Constitutional Convention to get AWAY from politics."
KenJennings,When you suspect there's a voodoo ceremony going on in Juan's shed. https://t.co/Inzk64JW9g
KenJennings,@ClassicShowbiz this should be your new Brand
KenJennings,"Instead of the Electoral College we put the candidates in one of those puzzle escape rooms on Nov 8, first one out is president."
KenJennings,@kashanacauley @nytpolitics This TNT is racist!!!
KenJennings,Can't believe I tweeted this back in 2013. https://t.co/44TJzopcsP
KenJennings,"@IdLike2BuyAnOwl I think they are fine for adults, but they do have pictures. And dad jokes."
KenJennings,"The weird thing about Mike Pence is that his hair turned white overnight after he murdered his daughter, Laura Palmer"
KenJennings,@ReelQuinn the Times will HAVE to write about it now!
KenJennings,Can't believe someone who never saw Hamilton with the original cast is going to be a heartbeat away from the presidency.
KenJennings,@Arr I regret everything
KenJennings,Theater people haven't been this shocked by Mike Pence since...you know what never mind
KenJennings,I'm listening to Sharon Jones &amp  the Dap-Kings right now &amp  I hope you are too
KenJennings,When the last preview ends &amp  for a second you can't remember what movie you're seeing. https://t.co/zOMDArazfp
KenJennings,@Bro_Pair THREE-PEACHMENT
KenJennings,"AP Stylebook: always punctuate the new president's name w/ three exclamation points in parentheses. ""President Trump (!!!) announced today…"""
KenJennings,@BillCorbett this is foamophobic
KenJennings,Save some outrage for Cosby hosting the 2018 Correspondents Dinner.
KenJennings,@tradingPolitics captain obvious
KenJennings,@chrissyteigen @samimain Thank you for your support.
KenJennings,@GrahameRDavis @benschnell Good luck my friends!
KenJennings,@michaelianblack Go with your gut.
KenJennings,@ChrisRRegan makes Claude Rains sound like Larry the Cable Guy
KenJennings,Since we live in a post-truth world: I did NOT eat a full bag of Trader Joe's chocolate mini pretzels tonight. https://t.co/dwz1CJYAuf
KenJennings,"@Chelsea_Elle we're all going to be death juice , someday"
KenJennings,@Chelsea_Elle ACTUALLY https://t.co/P8pUjVWJCu
KenJennings,@ceruleanfleur I have an emergency Timberlake-Kutcher card but you have to break the glass w a little tiny axe to get to it
KenJennings,@maebirdwing I have also set up a toll free number people can call 24/7
KenJennings,@SammLevine @DougBenson you're the Memento guy but covered with Maltin reviews
KenJennings,"@DougBenson seems like cheating to bring note cards, I'm not Samm Levine"
KenJennings,"@joshgondelman I can send you one, I still have the files"
KenJennings,"@Mimekiller stay where you are or get to a safe location, somebody will be with you soon to explain the joke"
KenJennings,"@missbumptious if she wins a National Book Award, by law they have to let me raise the Seahawks flag for real"
KenJennings,I keep this card in my wallet at all times and refer to it at least twice a day. https://t.co/Rkb0rJ3DZ3
KenJennings,@Randazzoj @paleofuture Cuckretary of State
KenJennings,"@kdubrn @frenchtexas the body pictured here is House Republicans. let's break those diversity numbers down by party, shall we?"
KenJennings,@extremeprism poisoned chocolate chip cookies
KenJennings,@1followernodad the colors are the same on each side now
KenJennings,TRIVIA: Everyone in this picture has murdered at least one prostitute. https://t.co/nS2LLPxxTD
KenJennings,"*interviewer covers nameplate on door* Governor Perry, you have the job if you can answer just one question https://t.co/6xVr8Yw06j"
KenJennings,@streelz lol the adventures of self-made Donald Trump. Tonight's episode: trump's shrewd thoughts!
KenJennings,@fart Jon....thank you for keeping us laughing during these difficult times
KenJennings,@BillCorbett devastating own on Yale football
KenJennings,@fart I got this too and I'm THIS CLOSE to doing it
KenJennings,"There's a new #Kennections quiz! What do Glee, OPEC, and Yale football have in common? https://t.co/6TzAdsKGW3"
KenJennings,@BuckyIsotope celebrate my heroism https://t.co/TfYAZyX245
KenJennings,(bravely) I still think Glenn Beck is bad.
KenJennings,@Mark_My_Wrds @AndyRichter the first rule of Jeopardy club is you don't talk about Jeopardy club.
KenJennings,@pbrady1966 oh I know. see yesterday's reports tho.
KenJennings,@AndyRichter I'm skeptical...I don't have a puppy.
KenJennings,"Ah, that shining city on a hill. https://t.co/oiSSr7ZyBv"
KenJennings,"@dukelongboard @Fred_Delicious I don't care if he's 350 lbs &amp  has back hair for days, he needs to strip down &amp  get his ass in the manger"
KenJennings,@Fred_Delicious the part he was born to play
KenJennings,"Of course, that's what they WOULD say, isn't it?https://t.co/49vWT8S1SU"
KenJennings,MY SCIENCE FAIR PROJECT Can the United States still function as a nation with a complete moral and intellectual void in the executive branch
KenJennings,"@berngiacomazzo THIS GUY IS VERY BAD, DON'T MAKE FUN OF HIM"
KenJennings,"@josh_malm this would still be the dumbest political take even if you had spelled ""Hillary"" right"
KenJennings,@BAKKOOONN noooo they have no natural predators in this time sector
KenJennings,"also Ruth Bader Ginsburg can't die, ok good talk"
KenJennings,"@BAKKOOONN you have the Verdun crabs now, from Mike's grandfather"
KenJennings,.@realDonaldTrump It's going to be tricky but I need you to tank just hard enough to destroy your presidency but not America
KenJennings,"DEBUNKER! No, Native Americans aren't genetically prone to alcoholism. https://t.co/Z5MScD755H"
KenJennings,@MKupperman when will 2016 release its tax returns
KenJennings,"@mattytalks what's so civil about war , anyway"
KenJennings,"@MeganNeuringer Ha, I was just reading this a couple weeks ago. We did it!"
KenJennings,"Steve Bannon was given the greatest of gifts, a cool '80s race car driver name...and he squandered it."
KenJennings,@1followernodad um https://t.co/XhGrqF0Axv
KenJennings,"When Trump is president, it's going to be so much harder for him to hang out at casinos and offer guys $1 million to sleep with their wives."
KenJennings,"@Sekelsky ""subways/metros/undergrounds/els...whatever you want to call HEAVY RAIL RAPID TRANSIT,"" you have to read the whole sentence"
KenJennings,"@Sekelsky never ridden it, but I think the T might be light rail, since it's called Pittsbugh Light Rail"
KenJennings,@kierondwyer Yes! Bleary alcoholism is a big part of his look.
KenJennings,Every picture of Steve Bannon looks like a sad Guitar Center dad who just bought a new blazer for his custody hearing.
KenJennings,MAPHEAD! Earth's last discovered islands were just white space on the map last time the Cubs won the World Series. https://t.co/tGaQVqYLs2
KenJennings,@DanDotLewis @BentleyTock @FleetWitHQ I didn't see it bc I was already logged in I'll have them fix the link &amp  try again...
KenJennings,We can't let this become the new normal. (1/∞) https://t.co/FdlNT7gF7y
KenJennings,"@falhabeeb That's correct, Truman was pretty good. Thanks for asking tho."
KenJennings,"@atrubens why is he on the cover every single month, this is worse than O"
KenJennings,"Here are 4 new ""Kennections"" quizzes that I never tweeted out b/c I was traveling and/or in a fetal position! https://t.co/OjwXw9LjRi"
KenJennings,@JhonRules the heart wants what it wants.
KenJennings,@JhonRules I asked you SEVERAL TIMES not to do this
KenJennings,"Disney World is closing the Hall of Presidents temporarily to add Warren G. Harding's new line, ""I'm not the shittiest president anymore!"""
KenJennings,@sharibrojo lol look at that little guy.
KenJennings,"Dwayne ""the Swamp"" Johnson"
KenJennings,@AdWhois no wait please. tell me what i can do to get you back. I'll do anything.
KenJennings,"@zandywithaz yeah my bad, I really misjudged your mood there."
KenJennings,"@GrahameRDavis this is overhyped imo, it's more like ""aboat"""
KenJennings,"@zandywithaz I was guessing ""the ass with a towel"""
KenJennings,@zandywithaz waiting for 2/2 of this tweet
KenJennings,@optionleft um no
KenJennings,"New DEBUNKER for a tough week: the ""crying Indian"" from the old ads was a fraud. Sad! https://t.co/3pbUtpsHBO"
KenJennings,"I can't move to Canada, they pronounce ""pasta"" weird."
KenJennings,"@bart_smith I'm a white cis male millionaire, captain obvious. OF COURSE I have it easier. assume I'm not an idiot &amp  am showing solidarity."
KenJennings,"It's scary right now but if this helps: you are not alone. Literally 325 million of us now have, broadly speaking, the same problem."
KenJennings,@Nglofile wait really
KenJennings,New self-care idea: just don't watch the news for 4 years.
KenJennings,@TweetsofOld lol
KenJennings,"To be clear, yes, I realize he got her 1st name from her mail. The etiquette question is: should he, essentially, pretend he didn't?"
KenJennings,@Bro_Pair The end didn't justify the memes.
KenJennings,"The new-ish mailman, whom we have never spoken to, just said hi to my wife, calling her by name."
KenJennings,"The present is so terrible that our ""West Wing""-style wish fulfillment TV presidency is going to be House of Cards."
KenJennings,@Bohous sorry about the new ending.
KenJennings,Suitably apocalyptic new MAPHEAD! 140 years of efforts to put the Sahara Desert underwater. https://t.co/ixmHCYviQG
KenJennings,"America eager to end eight-year nightmare of relative security, prosperity, sanity."
KenJennings,I leave for a week... https://t.co/UpCB726btq
KenJennings,I want the TV season premiere thing with the 3-year time jump.
KenJennings,A NEW LIFE AWAITS YOU IN THE OFF-WORLD COLONIES
KenJennings,I don't know if I'm more traumatized by the idea of a Trump-picked Supreme Court or Bill Mitchell as a respected pundit.
KenJennings,@seantroversy I was just thinking this.
KenJennings,Very accurate map of liquor sales by state right now.
KenJennings,Congratulations to Secretary of State Newt Gingrich! :(
KenJennings,"Me, very woke: guys, Dan Rather pre-writes these similes."
KenJennings,KEY RACIST ALERT https://t.co/DZwQb7JmfA
KenJennings,"@johnroderick John look at your timeline, the election is tonight"
KenJennings,@billcolrus Any Steve Lawrence reference is a slam dunk for me
KenJennings,"""I've made a terrible mistake."" https://t.co/rA9wGzAciQ"
KenJennings,"I voted write-in for ""Bridget Fonda to start making movies again."" #imwithher"
KenJennings,@taylaaa sorry COMRADE
KenJennings,@johnroderick Time travel.
